Date,Open,High,Low,Close ,Adj Close ,Volume
4-Feb-25,"11,425.00","11,425.00","11,025.00","11,100.00","11,100.00","2,543,100"
3-Feb-25,"11,450.00","11,575.00","11,025.00","11,225.00","11,225.00","3,242,900"
31-Jan-25,"11,675.00","11,850.00","11,450.00","11,500.00","11,500.00","2,701,400"
30-Jan-25,"11,425.00","11,650.00","11,375.00","11,575.00","11,575.00","2,052,100"
24-Jan-25,"11,000.00","11,650.00","11,000.00","11,425.00","11,425.00","4,293,800"
23-Jan-25,"11,400.00","11,500.00","11,275.00","11,275.00","11,275.00","2,962,600"
22-Jan-25,"11,200.00","11,475.00","11,100.00","11,375.00","11,375.00","5,640,100"
21-Jan-25,"10,525.00","11,375.00","10,500.00","11,000.00","11,000.00","5,679,300"
20-Jan-25,"10,800.00","10,800.00","10,525.00","10,525.00","10,525.00","2,593,900"
17-Jan-25,"10,900.00","11,050.00","10,700.00","10,825.00","10,825.00","2,690,000"
16-Jan-25,"10,800.00","11,025.00","10,750.00","10,925.00","10,925.00","3,687,800"
15-Jan-25,"10,750.00","10,900.00","10,600.00","10,775.00","10,775.00","4,810,100"
14-Jan-25,"11,100.00","11,100.00","10,750.00","10,750.00","10,750.00","3,999,700"
13-Jan-25,"11,050.00","11,125.00","10,975.00","11,100.00","11,100.00","3,913,400"
10-Jan-25,"11,025.00","11,125.00","10,950.00","11,075.00","11,075.00","2,469,200"
9-Jan-25,"11,100.00","11,100.00","11,025.00","11,025.00","11,025.00","1,495,000"
8-Jan-25,"10,925.00","11,225.00","10,925.00","11,100.00","11,100.00","5,788,600"
7-Jan-25,"11,100.00","11,175.00","10,925.00","10,925.00","10,925.00","3,994,000"
6-Jan-25,"11,375.00","11,375.00","11,150.00","11,175.00","11,175.00","1,981,900"
3-Jan-25,"11,225.00","11,375.00","11,225.00","11,375.00","11,375.00","1,377,300"
2-Jan-25,"11,375.00","11,375.00","11,125.00","11,225.00","11,225.00","846,100"
30-Dec-24,"11,400.00","11,400.00","11,150.00","11,375.00","11,375.00","2,852,100"
27-Dec-24,"11,525.00","11,550.00","11,325.00","11,425.00","11,425.00","5,274,600"
24-Dec-24,"11,425.00","11,625.00","11,125.00","11,575.00","11,575.00","1,809,000"
23-Dec-24,"11,250.00","11,475.00","11,250.00","11,425.00","11,425.00","2,328,700"
20-Dec-24,"11,275.00","11,400.00","11,050.00","11,250.00","11,250.00","3,806,300"
19-Dec-24,"11,375.00","11,375.00","10,925.00","11,200.00","11,200.00","7,376,500"
18-Dec-24,"11,500.00","11,550.00","11,150.00","11,325.00","11,325.00","7,023,500"
17-Dec-24,"11,600.00","11,725.00","11,425.00","11,525.00","11,525.00","3,251,800"
16-Dec-24,"11,850.00","11,900.00","11,725.00","11,800.00","11,800.00","3,537,900"
13-Dec-24,"11,625.00","11,925.00","11,625.00","11,850.00","11,850.00","4,752,600"
12-Dec-24,"11,625.00","11,650.00","11,400.00","11,600.00","11,600.00","3,262,700"
11-Dec-24,"11,650.00","11,800.00","11,650.00","11,725.00","11,725.00","3,453,500"
10-Dec-24,"11,775.00","11,800.00","11,600.00","11,725.00","11,725.00","3,743,300"
9-Dec-24,"11,800.00","11,800.00","11,700.00","11,775.00","11,775.00","4,161,700"
6-Dec-24,"11,900.00","11,900.00","11,775.00","11,825.00","11,825.00","1,582,600"
5-Dec-24,"11,825.00","11,950.00","11,775.00","11,900.00","11,900.00","4,593,600"
4-Dec-24,"11,800.00","11,925.00","11,775.00","11,800.00","11,800.00","4,248,900"
3-Dec-24,"11,925.00","11,975.00","11,725.00","11,925.00","11,925.00","6,398,300"
2-Dec-24,"11,700.00","12,000.00","11,700.00","11,850.00","11,850.00","4,943,400"
29-Nov-24,"11,975.00","12,025.00","11,825.00","11,900.00","11,900.00","4,519,900"
28-Nov-24,"11,975.00","11,975.00","11,650.00","11,900.00","11,900.00","3,166,900"
26-Nov-24,"12,175.00","12,175.00","11,900.00","11,975.00","11,975.00","4,931,800"
25-Nov-24,"12,000.00","12,050.00","11,800.00","11,950.00","11,950.00","9,711,300"
22-Nov-24,"12,075.00","12,225.00","11,925.00","12,000.00","12,000.00","7,267,400"
21-Nov-24,"11,800.00","11,900.00","11,675.00","11,800.00","11,800.00","4,577,300"
20-Nov-24,"11,925.00","11,925.00","11,650.00","11,800.00","11,800.00","2,082,200"
19-Nov-24,"11,975.00","12,025.00","11,775.00","11,900.00","11,900.00","5,336,100"
18-Nov-24,"11,750.00","12,025.00","11,750.00","11,975.00","11,975.00","2,830,700"
15-Nov-24,"11,450.00","11,725.00","11,450.00","11,675.00","11,675.00","3,792,500"
14-Nov-24,"11,850.00","11,850.00","11,450.00","11,450.00","11,450.00","5,482,800"
13-Nov-24,"11,850.00","12,000.00","11,800.00","11,850.00","11,850.00","4,027,500"
12-Nov-24,"11,950.00","12,075.00","11,825.00","11,850.00","11,850.00","3,318,200"
11-Nov-24,"12,000.00","12,000.00","11,650.00","11,950.00","11,950.00","3,367,300"
8-Nov-24,"12,075.00","12,175.00","12,000.00","12,100.00","12,100.00","2,920,900"
7-Nov-24,"12,200.00","12,250.00","11,800.00","12,075.00","12,075.00","7,684,900"
